"","city","area","time","weekday","芠代丁(LST)ObsTime","代溃(hPa)StnPres","キ溃(hPa)SeaPres","放()Temperature","臩翴放()Td dew point","癸访(%)RH","硉(m/s)WS","(程)(360degree)WD","程皚(m/s)WSGust","程皚(360degree)WDGust","秖(mm)Precp","计(hr)PrecpHour","ら酚计(hr)SunShine","ぱら甮秖(MJ/)GloblRad","ǎ(km)Visb"
"1751","蔼动カ","C0V670_罚标",2016-08-19 22:00:00,"Friday",23,1003.5,NA,26.3,NA,86,1.6,76,NA,NA,NA,NA,NA,NA,NA
"1752","蔼动カ","C0V670_罚标",2016-08-19 23:00:00,"Friday",24,1003.3,NA,26.2,NA,87,0.6,24,NA,NA,0,NA,NA,NA,NA
"1753","蔼动カ","C0V670_罚标",2016-08-20 00:00:00,"Saturday",1,1002.8,NA,26.2,NA,87,0.5,49,NA,NA,0,NA,NA,NA,NA
"1754","蔼动カ","C0V670_罚标",2016-08-20 01:00:00,"Saturday",2,1002.4,NA,26.3,NA,84,1.3,73,NA,NA,0,NA,NA,NA,NA
"1755","蔼动カ","C0V670_罚标",2016-08-20 02:00:00,"Saturday",3,1001.9,NA,26,NA,87,0.5,360,NA,NA,0,NA,NA,NA,NA
"1756","蔼动カ","C0V670_罚标",2016-08-20 03:00:00,"Saturday",4,1001.8,NA,25.5,NA,86,1,5,NA,NA,0,NA,NA,NA,NA
"1757","蔼动カ","C0V670_罚标",2016-08-20 04:00:00,"Saturday",5,1002,NA,25.3,NA,83,1.4,14,NA,NA,0,NA,NA,NA,NA
"1758","蔼动カ","C0V670_罚标",2016-08-20 05:00:00,"Saturday",6,1002.2,NA,25.1,NA,84,1.2,14,NA,NA,0,NA,NA,NA,NA
"1759","蔼动カ","C0V670_罚标",2016-08-20 06:00:00,"Saturday",7,1002.5,NA,26.2,NA,78,2.3,12,NA,NA,0,NA,NA,NA,NA
"1760","蔼动カ","C0V670_罚标",2016-08-20 07:00:00,"Saturday",8,1002.7,NA,27.8,NA,74,1.6,10,NA,NA,0,NA,NA,NA,NA
"1761","蔼动カ","C0V670_罚标",2016-08-20 08:00:00,"Saturday",9,1002.8,NA,29.1,NA,70,1.7,6,NA,NA,0,NA,NA,NA,NA
"1762","蔼动カ","C0V670_罚标",2016-08-20 09:00:00,"Saturday",10,1002.8,NA,30.4,NA,63,0.9,339,NA,NA,0,NA,NA,NA,NA
"1763","蔼动カ","C0V670_罚标",2016-08-20 10:00:00,"Saturday",11,1002.4,NA,30.6,NA,67,2.1,269,NA,NA,0,NA,NA,NA,NA
"1764","蔼动カ","C0V670_罚标",2016-08-20 11:00:00,"Saturday",12,1001.8,NA,30.6,NA,69,2,252,NA,NA,0,NA,NA,NA,NA
"1765","蔼动カ","C0V670_罚标",2016-08-20 12:00:00,"Saturday",13,1001.3,NA,30.8,NA,70,3.2,265,NA,NA,0,NA,NA,NA,NA
"1766","蔼动カ","C0V670_罚标",2016-08-20 13:00:00,"Saturday",14,1000.5,NA,30.7,NA,72,3.1,263,NA,NA,0,NA,NA,NA,NA
"1767","蔼动カ","C0V670_罚标",2016-08-20 14:00:00,"Saturday",15,999.8,NA,30.8,NA,74,2.5,262,NA,NA,0,NA,NA,NA,NA
"1768","蔼动カ","C0V670_罚标",2016-08-20 15:00:00,"Saturday",16,999.3,NA,30.5,NA,74,2.2,262,NA,NA,0,NA,NA,NA,NA
"1769","蔼动カ","C0V670_罚标",2016-08-20 16:00:00,"Saturday",17,999,NA,30.6,NA,74,1.5,245,NA,NA,0,NA,NA,NA,NA
"1770","蔼动カ","C0V670_罚标",2016-08-20 17:00:00,"Saturday",18,999.9,NA,30.1,NA,77,1.5,260,NA,NA,0,NA,NA,NA,NA
"1771","蔼动カ","C0V670_罚标",2016-08-20 18:00:00,"Saturday",19,1000.2,NA,29.7,NA,77,1,265,NA,NA,0,NA,NA,NA,NA
"1772","蔼动カ","C0V670_罚标",2016-08-20 19:00:00,"Saturday",20,1000.5,NA,28.5,NA,77,2,12,NA,NA,0,NA,NA,NA,NA
"1773","蔼动カ","C0V670_罚标",2016-08-20 20:00:00,"Saturday",21,1000.8,NA,28.2,NA,79,1.7,7,NA,NA,0,NA,NA,NA,NA
"1774","蔼动カ","C0V670_罚标",2016-08-20 21:00:00,"Saturday",22,1001.4,NA,27.8,NA,82,1.6,1,NA,NA,0,NA,NA,NA,NA
"1775","蔼动カ","C0V670_罚标",2016-08-20 22:00:00,"Saturday",23,1001.3,NA,28.4,NA,79,0.7,47,NA,NA,0,NA,NA,NA,NA
"1776","蔼动カ","C0V670_罚标",2016-08-20 23:00:00,"Saturday",24,1000.6,NA,28.5,NA,77,1,137,NA,NA,0,NA,NA,NA,NA
"1777","蔼动カ","C0V670_罚标",2016-08-21 00:00:00,"Sunday",1,1000.3,NA,28.2,NA,80,1.3,22,NA,NA,0,NA,NA,NA,NA
"1778","蔼动カ","C0V670_罚标",2016-08-21 01:00:00,"Sunday",2,999.8,NA,28.2,NA,81,0.8,352,NA,NA,0,NA,NA,NA,NA
"1779","蔼动カ","C0V670_罚标",2016-08-21 02:00:00,"Sunday",3,999.6,NA,27.9,NA,81,1.1,6,NA,NA,0,NA,NA,NA,NA
"1780","蔼动カ","C0V670_罚标",2016-08-21 03:00:00,"Sunday",4,999.4,NA,27.6,NA,80,0.7,32,NA,NA,0,NA,NA,NA,NA
"1781","蔼动カ","C0V670_罚标",2016-08-21 04:00:00,"Sunday",5,999.1,NA,27.8,NA,78,0.5,84,NA,NA,0,NA,NA,NA,NA
"1782","蔼动カ","C0V670_罚标",2016-08-21 05:00:00,"Sunday",6,999.5,NA,27.4,NA,81,1,21,NA,NA,0,NA,NA,NA,NA
"1783","蔼动カ","C0V670_罚标",2016-08-21 06:00:00,"Sunday",7,1000.4,NA,28.1,NA,76,1.7,13,NA,NA,0,NA,NA,NA,NA
"1784","蔼动カ","C0V670_罚标",2016-08-21 07:00:00,"Sunday",8,1000.6,NA,29.6,NA,71,1.7,358,NA,NA,0,NA,NA,NA,NA
"1785","蔼动カ","C0V670_罚标",2016-08-21 08:00:00,"Sunday",9,1000.6,NA,30.1,NA,70,2,324,NA,NA,0,NA,NA,NA,NA
"1786","蔼动カ","C0V670_罚标",2016-08-21 09:00:00,"Sunday",10,1000.8,NA,31,NA,69,1.5,263,NA,NA,0,NA,NA,NA,NA
"1787","蔼动カ","C0V670_罚标",2016-08-21 10:00:00,"Sunday",11,1000.4,NA,31.4,NA,68,1.8,263,NA,NA,0,NA,NA,NA,NA
"1788","蔼动カ","C0V670_罚标",2016-08-21 11:00:00,"Sunday",12,1000.2,NA,31.5,NA,66,2.1,266,NA,NA,0,NA,NA,NA,NA
"1789","蔼动カ","C0V670_罚标",2016-08-21 12:00:00,"Sunday",13,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1790","蔼动カ","C0V670_罚标",2016-08-21 13:00:00,"Sunday",14,999.2,NA,31.3,NA,71,1.3,258,NA,NA,0,NA,NA,NA,NA
"1791","蔼动カ","C0V670_罚标",2016-08-21 14:00:00,"Sunday",15,998.9,NA,31.2,NA,70,1.8,254,NA,NA,0,NA,NA,NA,NA
"1792","蔼动カ","C0V670_罚标",2016-08-21 15:00:00,"Sunday",16,998.7,NA,31,NA,72,2,257,NA,NA,0,NA,NA,NA,NA
"1793","蔼动カ","C0V670_罚标",2016-08-21 16:00:00,"Sunday",17,999,NA,30.2,NA,77,1.4,266,NA,NA,0,NA,NA,NA,NA
"1794","蔼动カ","C0V670_罚标",2016-08-21 17:00:00,"Sunday",18,999.2,NA,29.9,NA,74,1.5,316,NA,NA,0,NA,NA,NA,NA
"1795","蔼动カ","C0V670_罚标",2016-08-21 18:00:00,"Sunday",19,999.8,NA,28.6,NA,76,1.9,21,NA,NA,0,NA,NA,NA,NA
"1796","蔼动カ","C0V670_罚标",2016-08-21 19:00:00,"Sunday",20,1000.6,NA,28.3,NA,73,2.3,17,NA,NA,0,NA,NA,NA,NA
"1797","蔼动カ","C0V670_罚标",2016-08-21 20:00:00,"Sunday",21,1001.2,NA,28.5,NA,71,1.7,69,NA,NA,0,NA,NA,NA,NA
"1798","蔼动カ","C0V670_罚标",2016-08-21 21:00:00,"Sunday",22,1001.5,NA,28.5,NA,73,1,47,NA,NA,0,NA,NA,NA,NA
"1799","蔼动カ","C0V670_罚标",2016-08-21 22:00:00,"Sunday",23,1001.4,NA,28.6,NA,75,0.8,82,NA,NA,0,NA,NA,NA,NA
"1800","蔼动カ","C0V670_罚标",2016-08-21 23:00:00,"Sunday",24,1001.4,NA,27.5,NA,81,1.3,17,NA,NA,0,NA,NA,NA,NA
"1801","蔼动カ","C0V670_罚标",2016-08-22 00:00:00,"Monday",1,1001.2,NA,28,NA,79,1.3,10,NA,NA,0,NA,NA,NA,NA
"1802","蔼动カ","C0V670_罚标",2016-08-22 01:00:00,"Monday",2,1000.9,NA,27,NA,85,1.8,2,NA,NA,0,NA,NA,NA,NA
"1803","蔼动カ","C0V670_罚标",2016-08-22 02:00:00,"Monday",3,1000.9,NA,27.4,NA,83,1.4,17,NA,NA,0,NA,NA,NA,NA
"1804","蔼动カ","C0V670_罚标",2016-08-22 03:00:00,"Monday",4,1000.7,NA,27.5,NA,80,1.2,3,NA,NA,0,NA,NA,NA,NA
"1805","蔼动カ","C0V670_罚标",2016-08-22 04:00:00,"Monday",5,1000.8,NA,27.3,NA,83,1.3,3,NA,NA,0,NA,NA,NA,NA
"1806","蔼动カ","C0V670_罚标",2016-08-22 05:00:00,"Monday",6,1001.1,NA,27.3,NA,83,1.6,339,NA,NA,0,NA,NA,NA,NA
"1807","蔼动カ","C0V670_罚标",2016-08-22 06:00:00,"Monday",7,1001.9,NA,28.2,NA,79,2.3,1,NA,NA,0,NA,NA,NA,NA
"1808","蔼动カ","C0V670_罚标",2016-08-22 07:00:00,"Monday",8,1002,NA,29.3,NA,78,2,352,NA,NA,0,NA,NA,NA,NA
"1809","蔼动カ","C0V670_罚标",2016-08-22 08:00:00,"Monday",9,1001.8,NA,30,NA,75,2.8,2,NA,NA,0,NA,NA,NA,NA
"1810","蔼动カ","C0V670_罚标",2016-08-22 09:00:00,"Monday",10,1001.7,NA,30.7,NA,75,1.4,269,NA,NA,0,NA,NA,NA,NA
"1811","蔼动カ","C0V670_罚标",2016-08-22 10:00:00,"Monday",11,1001.5,NA,30.7,NA,74,1.8,274,NA,NA,0,NA,NA,NA,NA
"1812","蔼动カ","C0V670_罚标",2016-08-22 11:00:00,"Monday",12,1001,NA,31.7,NA,70,2.3,274,NA,NA,0,NA,NA,NA,NA
"1813","蔼动カ","C0V670_罚标",2016-08-22 12:00:00,"Monday",13,1000.6,NA,32,NA,68,2.7,272,NA,NA,0,NA,NA,NA,NA
"1814","蔼动カ","C0V670_罚标",2016-08-22 13:00:00,"Monday",14,1000.4,NA,31.8,NA,67,2.9,278,NA,NA,0,NA,NA,NA,NA
"1815","蔼动カ","C0V670_罚标",2016-08-22 14:00:00,"Monday",15,1000.3,NA,31.7,NA,64,2.5,275,NA,NA,0,NA,NA,NA,NA
"1816","蔼动カ","C0V670_罚标",2016-08-22 15:00:00,"Monday",16,1000,NA,30.7,NA,73,3.5,281,NA,NA,0,NA,NA,NA,NA
"1817","蔼动カ","C0V670_罚标",2016-08-22 16:00:00,"Monday",17,1000.2,NA,30.3,NA,79,2.3,276,NA,NA,0,NA,NA,NA,NA
"1818","蔼动カ","C0V670_罚标",2016-08-22 17:00:00,"Monday",18,1000.6,NA,30.3,NA,76,1.7,275,NA,NA,0,NA,NA,NA,NA
"1819","蔼动カ","C0V670_罚标",2016-08-22 18:00:00,"Monday",19,1001.4,NA,28.5,NA,87,1.7,154,NA,NA,1.5,NA,NA,NA,NA
"1820","蔼动カ","C0V670_罚标",2016-08-22 19:00:00,"Monday",20,1001.4,NA,28.6,NA,82,1,176,NA,NA,4.5,NA,NA,NA,NA
"1821","蔼动カ","C0V670_罚标",2016-08-22 20:00:00,"Monday",21,1001.6,NA,29.1,NA,87,0.6,265,NA,NA,0,NA,NA,NA,NA
"1822","蔼动カ","C0V670_罚标",2016-08-22 21:00:00,"Monday",22,1001.7,NA,29,NA,88,0.3,328,NA,NA,0,NA,NA,NA,NA
"1823","蔼动カ","C0V670_罚标",2016-08-22 22:00:00,"Monday",23,1001.5,NA,28.5,NA,87,1.4,96,NA,NA,0,NA,NA,NA,NA
"1824","蔼动カ","C0V670_罚标",2016-08-22 23:00:00,"Monday",24,1001.5,NA,28.5,NA,83,1.4,92,NA,NA,0,NA,NA,NA,NA
"1825","蔼动カ","C0V670_罚标",2016-08-23 00:00:00,"Tuesday",1,1001.2,NA,28.4,NA,80,1.8,117,NA,NA,0,NA,NA,NA,NA
"1826","蔼动カ","C0V670_罚标",2016-08-23 01:00:00,"Tuesday",2,1001.2,NA,28.5,NA,80,1.5,165,NA,NA,0,NA,NA,NA,NA
"1827","蔼动カ","C0V670_罚标",2016-08-23 02:00:00,"Tuesday",3,1001.1,NA,28.5,NA,81,1.1,105,NA,NA,0,NA,NA,NA,NA
"1828","蔼动カ","C0V670_罚标",2016-08-23 03:00:00,"Tuesday",4,1001.1,NA,28,NA,83,1.2,61,NA,NA,0,NA,NA,NA,NA
"1829","蔼动カ","C0V670_罚标",2016-08-23 04:00:00,"Tuesday",5,1001.2,NA,28,NA,83,0.6,69,NA,NA,0,NA,NA,NA,NA
"1830","蔼动カ","C0V670_罚标",2016-08-23 05:00:00,"Tuesday",6,1001.5,NA,27.4,NA,86,0.7,8,NA,NA,0,NA,NA,NA,NA
"1831","蔼动カ","C0V670_罚标",2016-08-23 06:00:00,"Tuesday",7,1001.7,NA,28,NA,82,1.6,5,NA,NA,0,NA,NA,NA,NA
"1832","蔼动カ","C0V670_罚标",2016-08-23 07:00:00,"Tuesday",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1833","蔼动カ","C0V670_罚标",2016-08-23 08:00:00,"Tuesday",9,1002,NA,29.7,NA,79,1.6,272,NA,NA,0,NA,NA,NA,NA
"1834","蔼动カ","C0V670_罚标",2016-08-23 09:00:00,"Tuesday",10,1002,NA,30.2,NA,77,1.7,266,NA,NA,0,NA,NA,NA,NA
"1835","蔼动カ","C0V670_罚标",2016-08-23 10:00:00,"Tuesday",11,1001.8,NA,31.2,NA,69,1.9,270,NA,NA,0,NA,NA,NA,NA
"1836","蔼动カ","C0V670_罚标",2016-08-23 11:00:00,"Tuesday",12,1001,NA,31.3,NA,64,2.5,270,NA,NA,0,NA,NA,NA,NA
"1837","蔼动カ","C0V670_罚标",2016-08-23 12:00:00,"Tuesday",13,1000.4,NA,31.5,NA,63,1.7,257,NA,NA,0,NA,NA,NA,NA
"1838","蔼动カ","C0V670_罚标",2016-08-23 13:00:00,"Tuesday",14,1000,NA,31.2,NA,69,2.3,262,NA,NA,0,NA,NA,NA,NA
"1839","蔼动カ","C0V670_罚标",2016-08-23 14:00:00,"Tuesday",15,999.6,NA,31.2,NA,72,1.7,263,NA,NA,0,NA,NA,NA,NA
"1840","蔼动カ","C0V670_罚标",2016-08-23 15:00:00,"Tuesday",16,999.1,NA,30.6,NA,75,2.4,263,NA,NA,0,NA,NA,NA,NA
"1841","蔼动カ","C0V670_罚标",2016-08-23 16:00:00,"Tuesday",17,999,NA,30.7,NA,69,1.1,264,NA,NA,0,NA,NA,NA,NA
"1842","蔼动カ","C0V670_罚标",2016-08-23 17:00:00,"Tuesday",18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1843","蔼动カ","C0V670_罚标",2016-08-23 18:00:00,"Tuesday",19,999.6,NA,29.7,NA,77,0.9,255,NA,NA,NA,NA,NA,NA,NA
"1844","蔼动カ","C0V670_罚标",2016-08-23 19:00:00,"Tuesday",20,999.9,NA,29.6,NA,76,0.6,225,NA,NA,0,NA,NA,NA,NA
"1845","蔼动カ","C0V670_罚标",2016-08-23 20:00:00,"Tuesday",21,1000.6,NA,29.6,NA,78,0.5,238,NA,NA,0,NA,NA,NA,NA
"1846","蔼动カ","C0V670_罚标",2016-08-23 21:00:00,"Tuesday",22,1000.8,NA,29.4,NA,79,1.1,221,NA,NA,0,NA,NA,NA,NA
"1847","蔼动カ","C0V670_罚标",2016-08-23 22:00:00,"Tuesday",23,1000.6,NA,29.3,NA,78,0.1,0,NA,NA,0,NA,NA,NA,NA
"1848","蔼动カ","C0V670_罚标",2016-08-23 23:00:00,"Tuesday",24,1000.3,NA,29.2,NA,77,0.7,131,NA,NA,0,NA,NA,NA,NA
"1849","蔼动カ","C0V670_罚标",2016-08-24 00:00:00,"Wednesday",1,1000.1,NA,29.2,NA,80,1.1,99,NA,NA,0,NA,NA,NA,NA
"1850","蔼动カ","C0V670_罚标",2016-08-24 01:00:00,"Wednesday",2,999.8,NA,29.1,NA,80,0.7,205,NA,NA,0,NA,NA,NA,NA
"1851","蔼动カ","C0V670_罚标",2016-08-24 02:00:00,"Wednesday",3,999.7,NA,29,NA,80,0.9,206,NA,NA,0,NA,NA,NA,NA
"1852","蔼动カ","C0V670_罚标",2016-08-24 03:00:00,"Wednesday",4,999.5,NA,28.9,NA,79,0.4,205,NA,NA,0,NA,NA,NA,NA
"1853","蔼动カ","C0V670_罚标",2016-08-24 04:00:00,"Wednesday",5,999.6,NA,28.8,NA,77,1,185,NA,NA,0,NA,NA,NA,NA
"1854","蔼动カ","C0V670_罚标",2016-08-24 05:00:00,"Wednesday",6,999.7,NA,28.7,NA,80,0.6,11,NA,NA,0,NA,NA,NA,NA
"1855","蔼动カ","C0V670_罚标",2016-08-24 06:00:00,"Wednesday",7,1000.1,NA,28.2,NA,82,1.5,357,NA,NA,0,NA,NA,NA,NA
"1856","蔼动カ","C0V670_罚标",2016-08-24 07:00:00,"Wednesday",8,1000.3,NA,29.8,NA,74,0.2,0,NA,NA,0,NA,NA,NA,NA
"1857","蔼动カ","C0V670_罚标",2016-08-24 08:00:00,"Wednesday",9,1000.6,NA,30.6,NA,71,1.2,278,NA,NA,0,NA,NA,NA,NA
"1858","蔼动カ","C0V670_罚标",2016-08-24 09:00:00,"Wednesday",10,1000.7,NA,31,NA,69,1.9,261,NA,NA,0,NA,NA,NA,NA
"1859","蔼动カ","C0V670_罚标",2016-08-24 10:00:00,"Wednesday",11,1000.4,NA,31.3,NA,68,1.7,261,NA,NA,0,NA,NA,NA,NA
"1860","蔼动カ","C0V670_罚标",2016-08-24 11:00:00,"Wednesday",12,1000.1,NA,31.2,NA,68,2.2,251,NA,NA,0,NA,NA,NA,NA
"1861","蔼动カ","C0V670_罚标",2016-08-24 12:00:00,"Wednesday",13,999.6,NA,31.3,NA,69,2.8,257,NA,NA,0,NA,NA,NA,NA
"1862","蔼动カ","C0V670_罚标",2016-08-24 13:00:00,"Wednesday",14,999.3,NA,31,NA,71,2.2,261,NA,NA,0,NA,NA,NA,NA
"1863","蔼动カ","C0V670_罚标",2016-08-24 14:00:00,"Wednesday",15,999.2,NA,31,NA,75,2.1,256,NA,NA,0,NA,NA,NA,NA
"1864","蔼动カ","C0V670_罚标",2016-08-24 15:00:00,"Wednesday",16,999.4,NA,30.8,NA,75,2.3,254,NA,NA,0,NA,NA,NA,NA
"1865","蔼动カ","C0V670_罚标",2016-08-24 16:00:00,"Wednesday",17,999.1,NA,30.6,NA,76,1.4,240,NA,NA,0,NA,NA,NA,NA
"1866","蔼动カ","C0V670_罚标",2016-08-24 17:00:00,"Wednesday",18,999.3,NA,30.6,NA,75,0.9,262,NA,NA,0,NA,NA,NA,NA
"1867","蔼动カ","C0V670_罚标",2016-08-24 18:00:00,"Wednesday",19,1000,NA,30.2,NA,77,0.4,243,NA,NA,0,NA,NA,NA,NA
"1868","蔼动カ","C0V670_罚标",2016-08-24 19:00:00,"Wednesday",20,1000.9,NA,30,NA,77,1.3,204,NA,NA,0,NA,NA,NA,NA
"1869","蔼动カ","C0V670_罚标",2016-08-24 20:00:00,"Wednesday",21,1001.4,NA,30.1,NA,78,1,225,NA,NA,0,NA,NA,NA,NA
"1870","蔼动カ","C0V670_罚标",2016-08-24 21:00:00,"Wednesday",22,1001.5,NA,29.9,NA,79,0.8,251,NA,NA,0,NA,NA,NA,NA
"1871","蔼动カ","C0V670_罚标",2016-08-24 22:00:00,"Wednesday",23,1001.2,NA,29.6,NA,78,0.7,125,NA,NA,0,NA,NA,NA,NA
"1872","蔼动カ","C0V670_罚标",2016-08-24 23:00:00,"Wednesday",24,1000.5,NA,29.2,NA,77,1.9,116,NA,NA,0,NA,NA,NA,NA
"1873","蔼动カ","C0V670_罚标",2016-08-25 00:00:00,"Thursday",1,999.8,NA,29.1,NA,78,1.2,110,NA,NA,0,NA,NA,NA,NA
"1874","蔼动カ","C0V670_罚标",2016-08-25 01:00:00,"Thursday",2,999.5,NA,29.3,NA,78,0.5,213,NA,NA,0,NA,NA,NA,NA
"1875","蔼动カ","C0V670_罚标",2016-08-25 02:00:00,"Thursday",3,999.3,NA,29.1,NA,81,0.7,204,NA,NA,0,NA,NA,NA,NA
"1876","蔼动カ","C0V670_罚标",2016-08-25 03:00:00,"Thursday",4,999.5,NA,29.5,NA,69,0.6,251,NA,NA,0,NA,NA,NA,NA
"1877","蔼动カ","C0V670_罚标",2016-08-25 04:00:00,"Thursday",5,1000,NA,29.3,NA,76,1.2,209,NA,NA,0,NA,NA,NA,NA
"1878","蔼动カ","C0V670_罚标",2016-08-25 05:00:00,"Thursday",6,1000.3,NA,29.4,NA,75,0.7,191,NA,NA,0,NA,NA,NA,NA
"1879","蔼动カ","C0V670_罚标",2016-08-25 06:00:00,"Thursday",7,1001,NA,28.5,NA,79,1.7,116,NA,NA,0,NA,NA,NA,NA
"1880","蔼动カ","C0V670_罚标",2016-08-25 07:00:00,"Thursday",8,1001.6,NA,29.6,NA,75,1,141,NA,NA,0,NA,NA,NA,NA
"1881","蔼动カ","C0V670_罚标",2016-08-25 08:00:00,"Thursday",9,1002.1,NA,30.4,NA,72,1.1,236,NA,NA,0,NA,NA,NA,NA
"1882","蔼动カ","C0V670_罚标",2016-08-25 09:00:00,"Thursday",10,1002.1,NA,30.7,NA,69,1.9,214,NA,NA,0,NA,NA,NA,NA
"1883","蔼动カ","C0V670_罚标",2016-08-25 10:00:00,"Thursday",11,1001.9,NA,30.6,NA,69,2.3,205,NA,NA,0,NA,NA,NA,NA
"1884","蔼动カ","C0V670_罚标",2016-08-25 11:00:00,"Thursday",12,1001.6,NA,30.8,NA,74,1.5,238,NA,NA,0,NA,NA,NA,NA
"1885","蔼动カ","C0V670_罚标",2016-08-25 12:00:00,"Thursday",13,1000.8,NA,31.3,NA,74,1.8,264,NA,NA,0,NA,NA,NA,NA
"1886","蔼动カ","C0V670_罚标",2016-08-25 13:00:00,"Thursday",14,999.9,NA,31.1,NA,75,1.9,271,NA,NA,0,NA,NA,NA,NA
"1887","蔼动カ","C0V670_罚标",2016-08-25 14:00:00,"Thursday",15,999.3,NA,30.7,NA,75,2.3,265,NA,NA,0,NA,NA,NA,NA
"1888","蔼动カ","C0V670_罚标",2016-08-25 15:00:00,"Thursday",16,999.1,NA,30.5,NA,75,2.1,252,NA,NA,0,NA,NA,NA,NA
"1889","蔼动カ","C0V670_罚标",2016-08-25 16:00:00,"Thursday",17,998.9,NA,30.2,NA,77,2.1,269,NA,NA,0,NA,NA,NA,NA
"1890","蔼动カ","C0V670_罚标",2016-08-25 17:00:00,"Thursday",18,998.9,NA,29.9,NA,77,0.9,269,NA,NA,0,NA,NA,NA,NA
"1891","蔼动カ","C0V670_罚标",2016-08-25 18:00:00,"Thursday",19,999.5,NA,29.5,NA,80,0.9,276,NA,NA,0,NA,NA,NA,NA
"1892","蔼动カ","C0V670_罚标",2016-08-25 19:00:00,"Thursday",20,1000.2,NA,29.5,NA,80,0.7,258,NA,NA,0,NA,NA,NA,NA
"1893","蔼动カ","C0V670_罚标",2016-08-25 20:00:00,"Thursday",21,1000.9,NA,29.5,NA,80,0.8,220,NA,NA,0,NA,NA,NA,NA
"1894","蔼动カ","C0V670_罚标",2016-08-25 21:00:00,"Thursday",22,1001,NA,29.4,NA,81,1.1,202,NA,NA,0,NA,NA,NA,NA
"1895","蔼动カ","C0V670_罚标",2016-08-25 22:00:00,"Thursday",23,1001.3,NA,29.2,NA,81,1.4,202,NA,NA,0,NA,NA,NA,NA
"1896","蔼动カ","C0V670_罚标",2016-08-25 23:00:00,"Thursday",24,1001.3,NA,29.3,NA,80,0.8,235,NA,NA,0,NA,NA,NA,NA
"1897","蔼动カ","C0V670_罚标",2016-08-26 00:00:00,"Friday",1,1000.7,NA,29.2,NA,80,1.1,255,NA,NA,0,NA,NA,NA,NA
"1898","蔼动カ","C0V670_罚标",2016-08-26 01:00:00,"Friday",2,1000.1,NA,29.2,NA,81,1.1,235,NA,NA,0,NA,NA,NA,NA
"1899","蔼动カ","C0V670_罚标",2016-08-26 02:00:00,"Friday",3,999.9,NA,29.1,NA,82,1.5,256,NA,NA,0,NA,NA,NA,NA
"1900","蔼动カ","C0V670_罚标",2016-08-26 03:00:00,"Friday",4,999.9,NA,29.2,NA,81,1,258,NA,NA,0,NA,NA,NA,NA
"1901","蔼动カ","C0V670_罚标",2016-08-26 04:00:00,"Friday",5,999.9,NA,28.8,NA,85,1.8,295,NA,NA,0,NA,NA,NA,NA
"1902","蔼动カ","C0V670_罚标",2016-08-26 05:00:00,"Friday",6,1000.3,NA,28.4,NA,87,1.3,323,NA,NA,0,NA,NA,NA,NA
"1903","蔼动カ","C0V670_罚标",2016-08-26 06:00:00,"Friday",7,1001.1,NA,28.3,NA,87,0.9,16,NA,NA,0,NA,NA,NA,NA
"1904","蔼动カ","C0V670_罚标",2016-08-26 07:00:00,"Friday",8,1001.4,NA,29,NA,83,1.5,280,NA,NA,NA,NA,NA,NA,NA
"1905","蔼动カ","C0V670_罚标",2016-08-26 08:00:00,"Friday",9,1001.9,NA,29.3,NA,81,1.6,272,NA,NA,0,NA,NA,NA,NA
"1906","蔼动カ","C0V670_罚标",2016-08-26 09:00:00,"Friday",10,1001.9,NA,29.7,NA,77,2,274,NA,NA,0,NA,NA,NA,NA
"1907","蔼动カ","C0V670_罚标",2016-08-26 10:00:00,"Friday",11,1001.7,NA,30.7,NA,71,2.6,265,NA,NA,0,NA,NA,NA,NA
"1908","蔼动カ","C0V670_罚标",2016-08-26 11:00:00,"Friday",12,1001.4,NA,30.6,NA,67,2.8,273,NA,NA,0,NA,NA,NA,NA
"1909","蔼动カ","C0V670_罚标",2016-08-26 12:00:00,"Friday",13,1000.8,NA,31,NA,63,2.6,270,NA,NA,0,NA,NA,NA,NA
"1910","蔼动カ","C0V670_罚标",2016-08-26 13:00:00,"Friday",14,1000.2,NA,31,NA,62,2.6,264,NA,NA,0,NA,NA,NA,NA
"1911","蔼动カ","C0V670_罚标",2016-08-26 14:00:00,"Friday",15,999.9,NA,31.4,NA,58,2.9,269,NA,NA,0,NA,NA,NA,NA
"1912","蔼动カ","C0V670_罚标",2016-08-26 15:00:00,"Friday",16,999.7,NA,30.9,NA,64,2.4,291,NA,NA,0,NA,NA,NA,NA
"1913","蔼动カ","C0V670_罚标",2016-08-26 16:00:00,"Friday",17,1000,NA,30.7,NA,63,2.3,289,NA,NA,0,NA,NA,NA,NA
"1914","蔼动カ","C0V670_罚标",2016-08-26 17:00:00,"Friday",18,1001,NA,29.9,NA,74,2.4,284,NA,NA,0,NA,NA,NA,NA
"1915","蔼动カ","C0V670_罚标",2016-08-26 18:00:00,"Friday",19,1001.6,NA,29.7,NA,79,1.9,284,NA,NA,0,NA,NA,NA,NA
"1916","蔼动カ","C0V670_罚标",2016-08-26 19:00:00,"Friday",20,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
